"symbol","div_or_split","record_date","payment_date","amount","description"
"PG","dividend","2022-01-21 00:00:00","2022-02-15 00:00:00",0.8698,"Ordinary Shares"
"PG","dividend","2022-04-22 00:00:00","2022-05-16 00:00:00",0.9133,"Ordinary Shares"
"PGJ","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",0.07558,"Invesco Golden Dragon China ETF"
"PGR","dividend","2021-04-07 00:00:00","2021-04-15 00:00:00",0.1,"Ordinary Shares"
"PGR","dividend","2021-07-07 00:00:00","2021-07-15 00:00:00",0.1,"Ordinary Shares"
"PGR","dividend","2021-10-07 00:00:00","2021-10-15 00:00:00",0.1,"Ordinary Shares"
"PGR","dividend","2021-12-20 00:00:00","2021-12-29 00:00:00",1.5,"Ordinary Shares"
"PGR","dividend","2022-01-07 00:00:00","2022-01-14 00:00:00",0.1,"Ordinary Shares"
"PGR","dividend","2022-04-07 00:00:00","2022-04-14 00:00:00",0.1,"Ordinary Shares"
"PGR","dividend","2022-07-07 00:00:00","2022-07-15 00:00:00",0.1,"Ordinary Shares"
"PGRE","dividend","2021-03-31 00:00:00","2021-04-15 00:00:00",0.07,"Ordinary Shares"
"PGRE","dividend","2021-06-30 00:00:00","2021-07-15 00:00:00",0.07,"Ordinary Shares"
"PGRE","dividend","2021-09-30 00:00:00","2021-10-15 00:00:00",0.07,"Ordinary Shares"
"PGRE","dividend","2021-12-31 00:00:00","2022-01-14 00:00:00",0.07,"Ordinary Shares"
"PGRE","dividend","2022-03-31 00:00:00","2022-04-15 00:00:00",0.0775,"Ordinary Shares"
"PGRE","dividend","2022-06-30 00:00:00","2022-07-15 00:00:00",0.0775,"Ordinary Shares"
"PH","dividend","2021-05-07 00:00:00","2021-06-04 00:00:00",1.03,"Ordinary Shares"
"PH","dividend","2021-08-27 00:00:00","2021-09-10 00:00:00",1.03,"Ordinary Shares"
"PH","dividend","2021-11-12 00:00:00","2021-12-03 00:00:00",1.03,"Ordinary Shares"
"PH","dividend","2022-02-11 00:00:00","2022-03-04 00:00:00",1.03,"Ordinary Shares"
"PH","dividend","2022-05-13 00:00:00","2022-06-03 00:00:00",1.33,"Ordinary Shares"
"PHDG","dividend","2021-12-21 00:00:00","2021-12-31 00:00:00",0.03163,"Invesco S&P 500 Downside Hedged ETF"
"PHDG","dividend","2022-03-22 00:00:00","2022-03-31 00:00:00",0.04879,"Invesco S&P 500 Downside Hedged ETF"
"PHDG","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",0.06884,"Invesco S&P 500 Downside Hedged ETF"
"PHG","dividend","2022-05-13 00:00:00","2022-06-08 00:00:00",0.964112,"ADR"
"PHM","dividend","2021-06-11 00:00:00","2021-07-02 00:00:00",0.14,"Ordinary Shares"
"PHM","dividend","2021-09-20 00:00:00","2021-10-05 00:00:00",0.14,"Ordinary Shares"
"PHM","dividend","2021-12-15 00:00:00","2022-01-04 00:00:00",0.15,"Ordinary Shares"
"PHM","dividend","2022-03-15 00:00:00","2022-04-05 00:00:00",0.15,"Ordinary Shares"
"PHM","dividend","2022-06-10 00:00:00","2022-07-05 00:00:00",0.15,"Ordinary Shares"
"PHO","dividend","2021-09-21 00:00:00","2021-09-30 00:00:00",0.01925,"Invesco Water Resources ETF"
"PHO","dividend","2021-12-21 00:00:00","2021-12-31 00:00:00",0.03161,"Invesco Water Resources ETF"
"PHO","dividend","2022-03-22 00:00:00","2022-03-31 00:00:00",0.03945,"Invesco Water Resources ETF"
"PHO","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",0.03905,"Invesco Water Resources ETF"
"PICK","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",1.74811,"BTC iShares MSCI Global Metals & Mining Producers ETF"
"PII","dividend","2021-06-01 00:00:00","2021-06-15 00:00:00",0.63,"Ordinary Shares"
"PII","dividend","2021-09-01 00:00:00","2021-09-15 00:00:00",0.63,"Ordinary Shares"
"PII","dividend","2021-12-01 00:00:00","2021-12-15 00:00:00",0.63,"Ordinary Shares"
"PII","dividend","2022-03-01 00:00:00","2022-03-15 00:00:00",0.64,"Ordinary Shares"
"PII","dividend","2022-06-01 00:00:00","2022-06-15 00:00:00",0.64,"Ordinary Shares"
"PINE","dividend","2022-03-10 00:00:00","2022-03-31 00:00:00",0.27,"Ordinary Shares"
"PINE","dividend","2022-06-09 00:00:00","2022-06-30 00:00:00",0.27,"Ordinary Shares"
"PJP","dividend","2021-12-21 00:00:00","2021-12-31 00:00:00",0.1845,"Invesco Dynamic Pharmaceuticals ETF"
"PJP","dividend","2022-03-22 00:00:00","2022-03-31 00:00:00",0.20153,"Invesco Dynamic Pharmaceuticals ETF"
"PJP","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",0.20676,"Invesco Dynamic Pharmaceuticals ETF"
"PK","dividend","2022-03-31 00:00:00","2022-04-15 00:00:00",0.01,"Ordinary Shares"
"PK","dividend","2022-06-30 00:00:00","2022-07-15 00:00:00",0.01,"Ordinary Shares"
"PKG","dividend","2021-12-20 00:00:00","2022-01-14 00:00:00",1.0,"Ordinary Shares"
"PKG","dividend","2022-03-15 00:00:00","2022-04-15 00:00:00",1.0,"Ordinary Shares"
"PKG","dividend","2022-06-15 00:00:00","2022-07-15 00:00:00",1.25,"Ordinary Shares"
"PLD","dividend","2021-09-17 00:00:00","2021-09-30 00:00:00",0.63,"Ordinary Shares"
"PLD","dividend","2021-12-14 00:00:00","2021-12-31 00:00:00",0.63,"Ordinary Shares"
"PLD","dividend","2022-03-18 00:00:00","2022-03-31 00:00:00",0.79,"Ordinary Shares"
"PLD","dividend","2022-06-16 00:00:00","2022-06-30 00:00:00",0.79,"Ordinary Shares"
"PLOW","dividend","2020-12-18 00:00:00","2020-12-31 00:00:00",0.28,"Ordinary Shares"
"PLOW","dividend","2021-06-18 00:00:00","2021-06-30 00:00:00",0.285,"Ordinary Shares"
"PLOW","dividend","2021-09-18 00:00:00","2021-09-30 00:00:00",0.285,"Ordinary Shares"
"PLOW","dividend","2021-12-21 00:00:00","2021-12-31 00:00:00",0.285,"Ordinary Shares"
"PLOW","dividend","2022-03-18 00:00:00","2022-03-31 00:00:00",0.29,"Ordinary Shares"
"PLOW","dividend","2022-06-17 00:00:00","2022-06-30 00:00:00",0.29,"Ordinary Shares"
"PLPC","dividend","2021-10-01 00:00:00","2021-10-20 00:00:00",0.2,"Ordinary Shares"
"PLPC","dividend","2022-01-03 00:00:00","2022-01-20 00:00:00",0.2,"Ordinary Shares"
"PLPC","dividend","2022-04-08 00:00:00","2022-04-20 00:00:00",0.2,"Ordinary Shares"
"PLPC","dividend","2022-07-01 00:00:00","2022-07-20 00:00:00",0.2,"Ordinary Shares"
"PLYM","dividend","2021-12-31 00:00:00","2022-01-31 00:00:00",0.21,"Ordinary Shares"
"PLYM","dividend","2022-03-31 00:00:00","2022-04-29 00:00:00",0.22,"Ordinary Shares"
"PLYM","dividend","2022-06-30 00:00:00","2022-07-29 00:00:00",0.22,"Ordinary Shares"
"PM","dividend","2020-09-24 00:00:00","2020-10-13 00:00:00",1.2,"Ordinary Shares"
"PM","dividend","2020-12-23 00:00:00","2021-01-11 00:00:00",1.2,"Ordinary Shares"
"PM","dividend","2021-06-25 00:00:00","2021-07-12 00:00:00",1.2,"Ordinary Shares"
"PM","dividend","2021-09-29 00:00:00","2021-10-14 00:00:00",1.25,"Ordinary Shares"
"PM","dividend","2021-12-23 00:00:00","2022-01-10 00:00:00",1.25,"Ordinary Shares"
"PM","dividend","2022-03-24 00:00:00","2022-04-12 00:00:00",1.25,"Ordinary Shares"
"PM","dividend","2022-07-01 00:00:00","2022-07-15 00:00:00",1.25,"Ordinary Shares"
"PMF","dividend","2021-07-12 00:00:00","2021-08-02 00:00:00",0.054,"Ordinary Shares"
"PMF","dividend","2021-08-12 00:00:00","2021-09-01 00:00:00",0.054,"Ordinary Shares"
"PMF","dividend","2021-09-13 00:00:00","2021-10-01 00:00:00",0.054,"Ordinary Shares"
"PMF","dividend","2021-10-12 00:00:00","2021-11-01 00:00:00",0.054,"Ordinary Shares"
"PMF","dividend","2021-11-12 00:00:00","2021-12-01 00:00:00",0.054,"Ordinary Shares"
"PMF","dividend","2021-12-13 00:00:00","2022-01-03 00:00:00",0.054,"Ordinary Shares"
"PMF","dividend","2022-01-13 00:00:00","2022-02-01 00:00:00",0.054,"Ordinary Shares"
"PMF","dividend","2022-02-11 00:00:00","2022-03-01 00:00:00",0.054,"Ordinary Shares"
"PMF","dividend","2022-03-11 00:00:00","2022-04-01 00:00:00",0.054,"Ordinary Shares"
"PMF","dividend","2022-04-11 00:00:00","2022-05-02 00:00:00",0.054,"Ordinary Shares"
"PMF","dividend","2022-05-12 00:00:00","2022-06-01 00:00:00",0.054,"Ordinary Shares"
"PMF","dividend","2022-06-13 00:00:00","2022-07-01 00:00:00",0.054,"Ordinary Shares"
"PMX","dividend","2021-07-12 00:00:00","2021-08-02 00:00:00",0.046,"Ordinary Shares"
"PMX","dividend","2021-08-12 00:00:00","2021-09-01 00:00:00",0.046,"Ordinary Shares"
"PMX","dividend","2021-09-13 00:00:00","2021-10-01 00:00:00",0.046,"Ordinary Shares"
"PMX","dividend","2021-10-12 00:00:00","2021-11-01 00:00:00",0.046,"Ordinary Shares"
"PMX","dividend","2021-11-12 00:00:00","2021-12-01 00:00:00",0.046,"Ordinary Shares"
"PMX","dividend","2021-12-13 00:00:00","2022-01-03 00:00:00",0.046,"Ordinary Shares"
"PMX","dividend","2022-01-13 00:00:00","2022-02-01 00:00:00",0.046,"Ordinary Shares"
"PMX","dividend","2022-02-11 00:00:00","2022-03-01 00:00:00",0.046,"Ordinary Shares"
"PMX","dividend","2022-03-11 00:00:00","2022-04-01 00:00:00",0.046,"Ordinary Shares"
"PMX","dividend","2022-04-11 00:00:00","2022-05-02 00:00:00",0.046,"Ordinary Shares"
"PMX","dividend","2022-05-12 00:00:00","2022-06-01 00:00:00",0.046,"Ordinary Shares"
"PMX","dividend","2022-06-13 00:00:00","2022-07-01 00:00:00",0.046,"Ordinary Shares"
"PNC","dividend","2021-07-16 00:00:00","2021-08-05 00:00:00",1.25,"Ordinary Shares"
"PNC","dividend","2021-10-15 00:00:00","2021-11-05 00:00:00",1.25,"Ordinary Shares"
"PNC","dividend","2022-01-18 00:00:00","2022-02-05 00:00:00",1.25,"Ordinary Shares"
"PNC","dividend","2022-04-13 00:00:00","2022-05-05 00:00:00",1.5,"Ordinary Shares"
"PNM","dividend","2021-04-30 00:00:00","2021-05-14 00:00:00",0.3275,"Ordinary Shares"
"PNM","dividend","2021-08-06 00:00:00","2021-08-13 00:00:00",0.3275,"Ordinary Shares"
"PNM","dividend","2021-11-01 00:00:00","2021-11-12 00:00:00",0.3275,"Ordinary Shares"
"PNM","dividend","2022-02-14 00:00:00","2022-02-24 00:00:00",0.3475,"Ordinary Shares"
"PNM","dividend","2022-04-29 00:00:00","2022-05-13 00:00:00",0.3475,"Ordinary Shares"
"PNR","dividend","2021-10-22 00:00:00","2021-11-05 00:00:00",0.2,"Ordinary Shares"
"PNR","dividend","2022-01-21 00:00:00","2022-02-04 00:00:00",0.21,"Ordinary Shares"
"PNR","dividend","2022-04-22 00:00:00","2022-05-06 00:00:00",0.21,"Ordinary Shares"
"POOL","dividend","2020-08-13 00:00:00","2020-08-27 00:00:00",0.58,"Ordinary Shares"
"POOL","dividend","2020-11-12 00:00:00","2020-11-25 00:00:00",0.58,"Ordinary Shares"
"POOL","dividend","2021-03-11 00:00:00","2021-03-25 00:00:00",0.58,"Ordinary Shares"
"POOL","dividend","2021-05-17 00:00:00","2021-05-28 00:00:00",0.8,"Ordinary Shares"
"POOL","dividend","2021-08-12 00:00:00","2021-08-26 00:00:00",0.8,"Ordinary Shares"
"POOL","dividend","2021-11-11 00:00:00","2021-11-24 00:00:00",0.8,"Ordinary Shares"
"POOL","dividend","2022-03-10 00:00:00","2022-03-24 00:00:00",0.8,"Ordinary Shares"
"POOL","dividend","2022-05-16 00:00:00","2022-05-27 00:00:00",1.0,"Ordinary Shares"
"PPG","dividend","2021-02-19 00:00:00","2021-03-12 00:00:00",0.54,"Ordinary Shares"
"PPG","dividend","2021-05-10 00:00:00","2021-06-11 00:00:00",0.54,"Ordinary Shares"
"PPG","dividend","2021-08-10 00:00:00","2021-09-10 00:00:00",0.59,"Ordinary Shares"
"PPG","dividend","2021-11-10 00:00:00","2021-12-10 00:00:00",0.59,"Ordinary Shares"
"PPG","dividend","2022-02-18 00:00:00","2022-03-11 00:00:00",0.59,"Ordinary Shares"
"PPG","dividend","2022-05-10 00:00:00","2022-06-10 00:00:00",0.59,"Ordinary Shares"
"PPL","dividend","2021-09-10 00:00:00","2021-10-01 00:00:00",0.415,"Ordinary Shares"
"PPL","dividend","2021-12-10 00:00:00","2022-01-03 00:00:00",0.415,"Ordinary Shares"
"PPL","dividend","2022-03-10 00:00:00","2022-04-01 00:00:00",0.2,"Ordinary Shares"
"PPL","dividend","2022-06-21 00:00:00","2022-07-01 00:00:00",0.225,"Ordinary Shares"
"PREF","dividend","2021-11-02 00:00:00","2021-11-04 00:00:00",0.0634,"Principal Spectrum Preferred Securities Active ETF"
"PREF","dividend","2022-03-02 00:00:00","2022-03-04 00:00:00",0.068179,"Principal Spectrum Preferred Securities Active ETF"
"PREF","dividend","2022-05-03 00:00:00","2022-05-05 00:00:00",0.069472,"Principal Spectrum Preferred Securities Active ETF"
"PRF","dividend","2020-12-22 00:00:00","2020-12-31 00:00:00",0.60248,"Invesco FTSE RAFI US 1000 ETF"
"PRF","dividend","2021-03-23 00:00:00","2021-03-31 00:00:00",0.67015,"Invesco FTSE RAFI US 1000 ETF"
"PRF","dividend","2021-06-22 00:00:00","2021-06-30 00:00:00",0.55023,"Invesco FTSE RAFI US 1000 ETF"
"PRF","dividend","2021-09-21 00:00:00","2021-09-30 00:00:00",0.67964,"Invesco FTSE RAFI US 1000 ETF"
"PRF","dividend","2021-12-21 00:00:00","2021-12-31 00:00:00",0.80928,"Invesco FTSE RAFI US 1000 ETF"
"PRF","dividend","2022-03-22 00:00:00","2022-03-31 00:00:00",0.74803,"Invesco FTSE RAFI US 1000 ETF"
"PRF","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",0.77885,"Invesco FTSE RAFI US 1000 ETF"
"PRU","dividend","2022-02-15 00:00:00","2022-03-11 00:00:00",1.2,"Ordinary Shares"
"PRU","dividend","2022-05-24 00:00:00","2022-06-16 00:00:00",1.2,"Ordinary Shares"
"PSA","dividend","2021-12-15 00:00:00","2021-12-30 00:00:00",2.0,"Ordinary Shares"
"PSA","dividend","2022-03-16 00:00:00","2022-03-31 00:00:00",2.0,"Ordinary Shares"
"PSA","dividend","2022-06-15 00:00:00","2022-06-30 00:00:00",2.0,"Ordinary Shares"
"PSCI","dividend","2021-12-21 00:00:00","2021-12-31 00:00:00",0.18503,"Invesco S&P SmallCap Industrials ETF"
"PSCI","dividend","2022-03-22 00:00:00","2022-03-31 00:00:00",0.13146,"Invesco S&P SmallCap Industrials ETF"
"PSCI","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",0.15313,"Invesco S&P SmallCap Industrials ETF"
"PSMT","dividend","2022-02-15 00:00:00","2022-02-28 00:00:00",0.43,"Ordinary Shares"
"PSO","dividend","2022-03-25 00:00:00","2022-05-11 00:00:00",0.189385,"ADR"
"PSP","dividend","2021-06-22 00:00:00","2021-06-30 00:00:00",0.54103,"Invesco Global Listed Private Equity ETF"
"PSP","dividend","2021-09-21 00:00:00","2021-09-30 00:00:00",0.43865,"Invesco Global Listed Private Equity ETF"
"PSP","dividend","2021-12-21 00:00:00","2021-12-31 00:00:00",0.53041,"Invesco Global Listed Private Equity ETF"
"PSP","dividend","2022-03-22 00:00:00","2022-03-31 00:00:00",0.0998,"Invesco Global Listed Private Equity ETF"
"PSP","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",0.10415,"Invesco Global Listed Private Equity ETF"
"PSX","dividend","2021-11-17 00:00:00","2021-12-01 00:00:00",0.92,"Ordinary Shares"
"PSX","dividend","2022-02-22 00:00:00","2022-03-01 00:00:00",0.92,"Ordinary Shares"
"PSX","dividend","2022-05-23 00:00:00","2022-06-01 00:00:00",0.97,"Ordinary Shares"
"PTR","dividend","2022-06-17 00:00:00","2022-08-08 00:00:00",1.5122,"ADR"
"PWR","dividend","2021-04-06 00:00:00","2021-04-15 00:00:00",0.06,"Ordinary Shares"
"PWR","dividend","2021-07-01 00:00:00","2021-07-15 00:00:00",0.06,"Ordinary Shares"
"PWR","dividend","2021-10-01 00:00:00","2021-10-15 00:00:00",0.06,"Ordinary Shares"
"PWR","dividend","2022-01-04 00:00:00","2022-01-14 00:00:00",0.07,"Ordinary Shares"
"PWR","dividend","2022-04-11 00:00:00","2022-04-18 00:00:00",0.07,"Ordinary Shares"
"PWR","dividend","2022-07-01 00:00:00","2022-07-15 00:00:00",0.07,"Ordinary Shares"
"PXD","dividend","2021-09-30 00:00:00","2021-10-14 00:00:00",0.56,"Ordinary Shares"
"PXD","dividend","2021-11-30 00:00:00","2021-12-14 00:00:00",3.02,"Ordinary Shares"
"PXD","dividend","2021-12-31 00:00:00","2022-01-14 00:00:00",0.62,"Ordinary Shares"
"PXD","dividend","2022-02-28 00:00:00","2022-03-14 00:00:00",3.78,"Ordinary Shares"
"PXD","dividend","2022-05-31 00:00:00","2022-06-14 00:00:00",7.38,"Ordinary Shares"
"PXE","dividend","2022-03-22 00:00:00","2022-03-31 00:00:00",0.11465,"Invesco Dynamic Energy Exploration & Production ETF"
"PXE","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",0.17078,"Invesco Dynamic Energy Exploration & Production ETF"
"PZZA","dividend","2020-08-11 00:00:00","2020-08-21 00:00:00",0.225,"Ordinary Shares"
"PZZA","dividend","2020-11-10 00:00:00","2020-11-20 00:00:00",0.225,"Ordinary Shares"
"PZZA","dividend","2021-05-11 00:00:00","2021-05-21 00:00:00",0.225,"Ordinary Shares"
"PZZA","dividend","2021-08-16 00:00:00","2021-08-27 00:00:00",0.35,"Ordinary Shares"
"PZZA","dividend","2021-11-09 00:00:00","2021-11-19 00:00:00",0.35,"Ordinary Shares"
"PZZA","dividend","2022-02-07 00:00:00","2022-02-18 00:00:00",0.35,"Ordinary Shares"
"PZZA","dividend","2022-05-16 00:00:00","2022-05-27 00:00:00",0.35,"Ordinary Shares"
"QCOM","dividend","2020-06-04 00:00:00","2020-06-25 00:00:00",0.65,"Ordinary Shares"
"QCOM","dividend","2020-09-03 00:00:00","2020-09-24 00:00:00",0.65,"Ordinary Shares"
"QCOM","dividend","2020-12-03 00:00:00","2020-12-17 00:00:00",0.6499999761581421,"Ordinary Shares"
"QCOM","dividend","2021-03-04 00:00:00","2021-03-25 00:00:00",0.68,"Ordinary Shares"
"QCOM","dividend","2021-06-03 00:00:00","2021-06-24 00:00:00",0.68,"Ordinary Shares"
"QCOM","dividend","2021-09-02 00:00:00","2021-09-23 00:00:00",0.68,"Ordinary Shares"
"QCOM","dividend","2021-12-02 00:00:00","2021-12-16 00:00:00",0.68,"Ordinary Shares"
"QCOM","dividend","2022-03-03 00:00:00","2022-03-24 00:00:00",0.75,"Ordinary Shares"
"QCOM","dividend","2022-06-02 00:00:00","2022-06-23 00:00:00",0.75,"Ordinary Shares"
"QFIN","dividend","2021-12-15 00:00:00","2022-01-18 00:00:00",0.28,"ADR"
"QFIN","dividend","2022-04-06 00:00:00","2022-05-13 00:00:00",0.26,"ADR"
"QFIN","dividend","2022-06-15 00:00:00","2022-07-27 00:00:00",0.22,"ADR"
"QLTA","dividend","2021-11-02 00:00:00","2021-11-05 00:00:00",0.0877,"iShares Aaa - A Rated Corporate Bond ETF"
"QLTA","dividend","2022-03-02 00:00:00","2022-03-07 00:00:00",0.095383,"iShares Aaa - A Rated Corporate Bond ETF"
"QLTA","dividend","2022-05-03 00:00:00","2022-05-06 00:00:00",0.098871,"iShares Aaa - A Rated Corporate Bond ETF"
"QQQ","dividend","2020-06-23 00:00:00","2020-07-31 00:00:00",0.42426,"Invesco QQQ Trust Series 1"
"QQQ","dividend","2020-09-22 00:00:00","2020-10-30 00:00:00",0.38824,"Invesco QQQ Trust Series 1"
"QQQ","dividend","2020-12-22 00:00:00","2020-12-31 00:00:00",0.56133,"Invesco QQQ Trust Series 1"
"QQQ","dividend","2021-03-23 00:00:00","2021-04-30 00:00:00",0.39468,"Invesco QQQ Trust Series 1"
"QQQ","dividend","2021-06-22 00:00:00","2021-06-30 00:00:00",0.39679,"Invesco QQQ Trust Series 1"
"QQQ","dividend","2021-09-21 00:00:00","2021-10-29 00:00:00",0.41391,"Invesco QQQ Trust Series 1"
"QQQ","dividend","2021-12-21 00:00:00","2021-12-31 00:00:00",0.49141,"Invesco QQQ Trust Series 1"
"QQQ","dividend","2022-03-22 00:00:00","2022-04-29 00:00:00",0.43369,"Invesco QQQ Trust Series 1"
"QQQ","dividend","2022-06-22 00:00:00","2022-07-29 00:00:00",0.5274,"Invesco QQQ Trust Series 1"
"QQQN","dividend","2021-11-09 00:00:00","2021-11-10 00:00:00",0.0,"VictoryShares Nasdaq Next 50 ETF"
"QQQN","dividend","2022-03-14 00:00:00","2022-03-15 00:00:00",0.009933,"VictoryShares Nasdaq Next 50 ETF"
"QQQN","dividend","2022-04-12 00:00:00","2022-04-13 00:00:00",0.007696,"VictoryShares Nasdaq Next 50 ETF"
"QQQN","dividend","2022-05-11 00:00:00","2022-05-12 00:00:00",0.0,"VictoryShares Nasdaq Next 50 ETF"
"QRTEA","dividend","2020-11-30 00:00:00","2020-12-07 00:00:00",1.5,"Ordinary Shares - Series A"
"QRTEA","dividend","2021-11-15 00:00:00","2021-11-22 00:00:00",1.25,"Ordinary Shares - Series A"
"QSR","dividend","2020-09-18 00:00:00","2020-10-02 00:00:00",0.52,"Ordinary Shares"
"QSR","dividend","2020-12-21 00:00:00","2021-01-05 00:00:00",0.52,"Ordinary Shares"
"QSR","dividend","2021-03-23 00:00:00","2021-04-06 00:00:00",0.53,"Ordinary Shares"
"QSR","dividend","2021-06-23 00:00:00","2021-07-07 00:00:00",0.53,"Ordinary Shares"
"QSR","dividend","2021-09-21 00:00:00","2021-10-05 00:00:00",0.53,"Ordinary Shares"
"QSR","dividend","2021-12-21 00:00:00","2022-01-05 00:00:00",0.53,"Ordinary Shares"
"QSR","dividend","2022-03-23 00:00:00","2022-04-06 00:00:00",0.54,"Ordinary Shares"
"QSR","dividend","2022-06-22 00:00:00","2022-07-06 00:00:00",0.54,"Ordinary Shares"
"QUAL","dividend","2022-03-25 00:00:00","2022-03-30 00:00:00",0.381628,"iShares MSCI USA Quality Factor ETF"
"R","dividend","2021-11-22 00:00:00","2021-12-17 00:00:00",0.58,"Ordinary Shares"
"R","dividend","2022-02-22 00:00:00","2022-03-18 00:00:00",0.58,"Ordinary Shares"
"R","dividend","2022-05-23 00:00:00","2022-06-17 00:00:00",0.58,"Ordinary Shares"
"RACE","dividend","2021-04-20 00:00:00","2021-05-05 00:00:00",1.04372061,"Ordinary Shares"
"RACE","dividend","2022-04-20 00:00:00","2022-05-06 00:00:00",1.4823190800000001,"Ordinary Shares"
"RBC","dividend","2021-04-01 00:00:00","2021-04-16 00:00:00",0.3,"Ordinary Shares"
"RBC","dividend","2021-07-02 00:00:00","2021-07-16 00:00:00",0.33,"Ordinary Shares"
"RBC","split","2021-09-20 00:00:00","2021-09-30 00:00:00",0.5,"Ordinary Shares"
"RBC","dividend","2021-10-01 00:00:00","2021-10-05 00:00:00",6.99,"Ordinary Shares"
"RBC","dividend","2021-10-01 00:00:00","2021-10-15 00:00:00",0.33,"Ordinary Shares"
"RCD","dividend","2021-06-22 00:00:00","2021-06-30 00:00:00",0.18359,"Invesco S&P 500 Equal Weight Consumer Discretionary ETF"
"RCD","dividend","2021-09-21 00:00:00","2021-09-30 00:00:00",0.18366,"Invesco S&P 500 Equal Weight Consumer Discretionary ETF"
"RCD","dividend","2021-12-21 00:00:00","2021-12-31 00:00:00",0.33036,"Invesco S&P 500 Equal Weight Consumer Discretionary ETF"
"RCD","dividend","2022-03-22 00:00:00","2022-03-31 00:00:00",0.26376,"Invesco S&P 500 Equal Weight Consumer Discretionary ETF"
"RCD","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",0.32588,"Invesco S&P 500 Equal Weight Consumer Discretionary ETF"
"RCI","dividend","2021-06-10 00:00:00","2021-07-02 00:00:00",0.41441501176938633,"Ordinary Shares - Class B"
"RCI","dividend","2021-09-09 00:00:00","2021-10-01 00:00:00",0.39659247743388804,"Ordinary Shares - Class B"
"RCI","dividend","2021-12-10 00:00:00","2022-01-04 00:00:00",0.39196933231943937,"Ordinary Shares - Class B"
"RCI","dividend","2022-03-10 00:00:00","2022-04-01 00:00:00",0.3986922892911251,"Ordinary Shares - Class B"
"RCI","dividend","2022-06-10 00:00:00","2022-07-04 00:00:00",0.3974657583249203,"Ordinary Shares - Class B"
"RCII","dividend","2021-04-06 00:00:00","2021-04-22 00:00:00",0.31,"Ordinary Shares"
