eth_cust_address,address,symbol,target_position_value,date_time
0x3d48b9cf71e6b82f8aecb39c2998738d6a4a70be,0x3D48b9cf71E6B82F8AecB39c2998738d6a4A70Be,GME,0,2021-12-31 01:25:30
0x3eb1aea1ee099ccf554f273feb849ac24b9d70bd,0x3EB1aeA1EE099CCf554f273feb849AC24B9D70bD,SKLUSDT,0.100,2022-01-13 21:28:25
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,AMZN,0.104,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,LRCX,0.103,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,INMD,0.097,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,MIME,0.086,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,SHOP,0.084,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,AMC,0.081,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,ETSY,0.075,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,ARKK,0.070,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,AAPL,0.067,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,XM,0.056,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,KNCUSDT,0.052,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,BTCUSDT,0.045,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,ETHUSDT,0.044,2021-12-31 01:08:40
0x416621067c51d2aade0045189d68ceafb0a2eaef,0x416621067C51d2AaDe0045189D68cEAFB0a2eAEF,ADAUSDT,0.038,2021-12-31 01:08:40
0x473d6bb10e30ab8142c9880a8493a4435d8f1d9b,0x473D6bb10E30Ab8142c9880a8493a4435d8F1d9b,BLANK,0,2021-12-31 15:14:25
0x4888e4f51c0d8efcd93aab196b2603d43f9bb045,0x4888e4F51c0d8EFcD93AAb196B2603d43f9bb045,UVXY,0.150,2022-04-14 11:08:34
0x49793c0ebd8219f4f138215752cc1d5f398266e6,0x49793c0eBd8219f4F138215752Cc1d5F398266e6,TSLA,0.185,2021-12-31 14:59:13
0x49793c0ebd8219f4f138215752cc1d5f398266e6,0x49793c0eBd8219f4F138215752Cc1d5F398266e6,AAPL,0.177,2021-12-31 14:59:13
0x49793c0ebd8219f4f138215752cc1d5f398266e6,0x49793c0eBd8219f4F138215752Cc1d5F398266e6,ETHUSDT,0.134,2021-12-31 14:59:13
0x49793c0ebd8219f4f138215752cc1d5f398266e6,0x49793c0eBd8219f4F138215752Cc1d5F398266e6,BTCUSDT,0.108,2021-12-31 14:59:13
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,BTCUSDT,0.150,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,ETHUSDT,0.106,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,RIO,0.099,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,AG,0.096,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,AR,0.087,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,MRK,0.077,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,TQQQ,0.072,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,MTNB,0.070,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,CYRX,0.070,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,SOYB,0.063,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,MCHP,0.060,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,NGS,0.053,2021-12-31 05:32:57
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,RIO,0,2022-01-01 03:51:04
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,AG,0,2022-01-01 03:51:04
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,AR,0,2022-01-01 03:51:04
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,MRK,0,2022-01-01 03:51:04
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,CYRX,0,2022-01-01 03:51:04
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,TQQQ,0,2022-01-01 03:51:04
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,MTNB,0,2022-01-01 03:51:04
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,MCHP,0,2022-01-01 03:51:04
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,NGS,0,2022-01-01 03:51:04
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,OILK,0.1,2022-02-03 19:39:19
0x4a58561e058688b2cef87a91bf6ba91cc5a64aef,0x4A58561e058688b2ceF87a91Bf6Ba91Cc5A64AeF,BOIL,0.1,2022-04-19 19:08:00
0x4e1a849237a4c969ff1a13556c422880d0eca256,0x4e1a849237a4c969ff1a13556c422880d0eca256,BLANK,0,1970-01-01 05:00:00
0x5490f55815d96502693b57f3cbfb2ff91586f042,0x5490f55815d96502693b57f3CbfB2ff91586f042,KO,0.058,2021-12-31 05:51:30
0x5490f55815d96502693b57f3cbfb2ff91586f042,0x5490f55815d96502693b57f3CbfB2ff91586f042,AXP,0.058,2021-12-31 05:51:30
0x5490f55815d96502693b57f3cbfb2ff91586f042,0x5490f55815d96502693b57f3CbfB2ff91586f042,CVX,0.057,2021-12-31 05:51:30
0x5490f55815d96502693b57f3cbfb2ff91586f042,0x5490f55815d96502693b57f3CbfB2ff91586f042,KHC,0.047,2021-12-31 05:51:30
0x5490f55815d96502693b57f3cbfb2ff91586f042,0x5490f55815d96502693b57f3CbfB2ff91586f042,VZ,0.045,2021-12-31 05:51:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,MOS,0.310,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,MUX,0.084,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,LOW,0.069,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,NTR,0.056,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ERX,0.048,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,DPST,0.047,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,IFRA,0.036,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,HHC,0.035,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,BG,0.034,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,VAC,0.033,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ATTO,0.031,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ATUS,0.031,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,HGV,0.031,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ARCH,0.030,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,DPZ,0.030,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,BP,0.024,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CATO,0.024,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,PSX,0.023,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SZC,0.023,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ELAN,0.023,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,BHP,0.022,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CTVA,0.022,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,QSR,0.021,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CEIX,0.021,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,FLJP,0.020,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,XOM,0.020,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SWCH,0.018,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,QMCO,0.017,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,RIO,0.015,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,RDWR,0.013,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,AMAT,0.013,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,USFD,0.012,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,BERY,0.012,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CC,0.012,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,TSEM,0.012,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CAT,0.011,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,HLT,0.011,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,DVN,0.011,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,IFF,0.011,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ADM,0.011,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,DISCK,0.011,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,BTU,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SRG,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CRESY,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SAR,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,FNV,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SAND,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,KL,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SILV,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,COP,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,TECK,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,HCC,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,BHF,0.010,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ANGI,0.009,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,AGCO,0.009,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,EQX,0.009,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,MAG,0.009,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CIEN,0.008,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,GRBK,0.007,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,OLN,0.007,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CERS,0.006,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,FM,0.006,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,LTRPA,0.006,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,PRDO,0.006,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,MGM,0.006,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,VRNT,0.006,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,PETQ,0.005,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,QDEL,0.005,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,PBA,0.005,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,AMPY,0.005,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,MTCH,0.005,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,DE,0.005,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,QRVO,0.005,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,DAR,0.005,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CGNX,0.005,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,BABA,0.004,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CTXS,0.004,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,FSM,0.003,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ESNT,0.003,2021-12-31 01:33:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ATTO,0.04,2022-01-03 17:00:58
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SQQQ,0.01,2022-01-06 14:26:27
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SQQQ,0,2022-01-06 14:44:35
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CAKEUSDT,0,2022-01-10 18:06:24
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,FARMUSDT,0,2022-01-10 18:06:24
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,GXSUSDT,0,2022-01-10 18:06:24
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ANTUSDT,0,2022-01-10 18:06:24
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,RVNUSDT,0,2022-01-10 18:06:24
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,CAKEUSDT,0,2022-01-11 17:21:06
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,RVNUSDT,0,2022-01-11 17:21:06
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,FARMUSDT,0,2022-01-11 17:21:06
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,GXSUSDT,0,2022-01-11 17:21:06
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ANTUSDT,0,2022-01-11 17:21:06
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SQQQ,0.03,2022-01-21 14:21:05
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SQQQ,0,2022-01-21 15:50:28
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,NKLA,0,2022-01-24 16:08:34
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,WKHS,0,2022-01-24 16:08:34
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,RIDE,0,2022-01-24 16:08:34
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,DOTUSDT,0,2022-01-24 16:13:08
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SKLUSDT,0,2022-01-24 16:13:08
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,FTMUSDT,0,2022-01-24 16:13:08
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,LUNAUSDT,0,2022-01-24 16:13:08
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,LUNAUSDT,0,2022-01-25 02:36:52
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,DOTUSDT,0,2022-01-25 13:55:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SKLUSDT,0,2022-01-25 13:55:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,FTMUSDT,0,2022-01-25 13:55:30
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,NKLA,0,2022-01-25 13:55:49
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,WKHS,0,2022-01-25 13:55:49
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,RIDE,0,2022-01-25 13:55:49
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ATTO,0.04,2022-02-01 21:15:13
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,IFRA,0.03,2022-02-01 21:15:13
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ATUS,0.03,2022-02-01 21:15:13
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,SLI,0,2022-02-03 13:49:05
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,BLI,0,2022-02-03 15:27:38
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,GME,0,2022-02-03 15:27:38
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,NKLA,0,2022-02-03 15:27:38
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,WKHS,0,2022-02-03 15:27:38
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,RIDE,0,2022-02-03 15:27:38
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,PETQ,0,2022-02-10 15:18:01
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,NTR,0.07,2022-03-01 14:13:16
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,BG,0.04,2022-03-01 14:13:16
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,ADM,0.02,2022-03-01 14:13:16
0x552366e4b72e3bc424f19c3a1a854e301eb658d2,0x552366e4B72e3bC424F19c3a1A854E301eB658D2,RIDE,0,2022-03-01 14:13:16
