,trade_id,address,chain,symbol,target_position_value,entry_date_time,next_market_open,market_entry_date_time,market_entry_date,vwap,post_cumulative_share_count,realized_profit,prior_portfolio_value,current_position,prior_position_value,cash_used,share_count,prior_cumulative_share_count,adjusted_entry
2108,292,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,INTC,298.7515565038379,2022-03-25 20:52:26,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,51.127328,5.843285150826539,6.903730383283678,9958.385216794597,298.7515565038379,293.16898107362636,-5.582575430211534,0.10918965744134984,5.734095493385189,0.0
2115,293,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,TWTR,0.0,2022-03-25 20:52:26,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,38.684425,0.0,0.0,9958.385216794597,0.0,233.41055743033755,233.41055743033755,-6.033708848724973,6.033708848724973,0.0
2123,295,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,TSLA,0.0,2022-03-25 20:52:26,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,1067.033898,0.0,0.0,9958.385216794597,0.0,190.75867509233584,190.75867509233584,-0.17877470945382828,0.17877470945382828,0.0
2130,296,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,CLOU,0.0,2022-03-25 20:52:26,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,21.944,0.0,0.0,9958.385216794597,0.0,113.43645157054108,113.43645157054108,-5.169360716849302,5.169360716849302,0.0
2137,297,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,IYY,-1493.7577825191895,2022-03-25 20:52:26,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,111.62,-13.382528064138949,-23.285598831601703,9958.385216794597,-1493.7577825191895,0.0,1493.7577825191895,-13.382528064138949,0.0,0.0
2141,298,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,JOBY,199.16770433589195,2022-03-25 20:52:26,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,5.98115,33.299232478017096,-26.065107419097814,9958.385216794597,199.16770433589195,0.0,-199.16770433589195,33.299232478017096,0.0,0.0
2148,299,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,CCJ,199.16770433589195,2022-03-25 20:52:26,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,28.023566,7.107150615160539,21.197474710150775,9958.385216794597,199.16770433589195,0.0,-199.16770433589195,7.107150615160539,0.0,0.0
2155,300,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,TECK,199.16770433589195,2022-03-25 20:52:26,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,39.254169,5.073797494882441,5.066166503450153,9958.385216794597,199.16770433589195,0.0,-199.16770433589195,5.073797494882441,0.0,0.0
2162,301,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ARKF,398.3354086717839,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,29.477976,13.512983682183059,11.041188707038096,9958.385216794597,398.3354086717839,569.8504476076556,171.5150389358717,-5.818413005556137,19.331396687739197,0.0
2169,302,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,AMZN,398.3354086717839,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,3336.347534,0.11939266057040926,-30.060446009452466,9958.385216794597,398.3354086717839,548.5861357520531,150.2507270802692,-0.04503449522242403,0.1644271557928333,0.0
2176,303,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GOOG,398.3354086717839,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,2824.740736,0.14101662626774394,-28.113591861722643,9958.385216794597,398.3354086717839,528.9354043114786,130.59999563969467,-0.04623433010161208,0.18725095636935601,0.0
2183,304,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,FXI,497.9192608397299,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,32.614039,15.267022304098242,-12.041421098710654,9958.385216794597,497.91926083972993,523.8062883028884,25.887027463158574,-0.7937387780507216,16.060761082148964,0.0
2191,305,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,MSFT,398.3354086717839,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,308.666378,1.2905046907045508,-26.320751682221598,9958.385216794597,398.3354086717839,527.2271956768108,128.89178700502686,-0.41757637433717143,1.7080810650417222,0.0
2198,306,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,TV,199.16770433589195,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,11.344796,17.55586476265346,-2.480292573667682,9958.385216794597,199.16770433589195,361.84800005613613,162.68029572024417,-14.3396404589597,31.89550522161316,0.0
2205,307,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SUI,298.7515565038379,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,175.209005,1.7051153078795116,13.335689771772621,9958.385216794597,298.7515565038379,350.05237695843476,51.300820454596874,-0.29279785279641807,1.9979131606759297,0.0
2212,308,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GDDY,298.7515565038379,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,84.643616,3.5295226104687907,-4.927562986952841,9958.385216794597,298.7515565038379,307.6395187439313,8.88796224009343,-0.10500451965678581,3.6345271301255764,0.0
2219,309,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,WDAY,298.7515565038379,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,240.712208,1.2411151016646313,-10.576395668474284,9958.385216794597,298.7515565038379,296.5561056000134,-2.195450903824508,0.009120646277418999,1.2319944553872124,0.0
2226,310,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,BLDR,298.7515565038379,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,67.982249,4.394552414761064,-21.701104027182012,9958.385216794597,298.7515565038379,293.0808554619272,-5.670701041910718,0.0834144372292055,4.311137977531859,0.0
2233,311,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ECH,0.0,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,29.560368,0.0,0.0,9958.385216794597,0.0,257.0187414411477,257.0187414411477,-8.694707097054668,8.694707097054668,0.0
2240,312,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GDX,298.7515565038379,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,37.868766,7.889128378353757,16.392756744354234,9958.385216794597,298.7515565038379,307.4597108595721,8.708154355734223,-0.2299561162287206,8.119084494582477,0.0
2248,313,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SCHW,199.16770433589195,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,91.030135,2.1879315496554184,-20.200064904604357,9958.385216794597,199.16770433589193,260.15742029850753,60.98971596261558,-0.6699947875790316,2.85792633723445,0.0
2256,315,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,IWM,-1493.7577825191895,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,205.404175,-7.272285397895098,37.167712543825544,9958.385216794597,-1493.7577825191895,-1569.7338433329237,-75.9760608137342,0.3698856696254309,-7.642171067520529,0.0
2264,316,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SPY,-1991.6770433589195,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,452.572542,-4.400790720880542,-34.601925570229334,9958.385216794597,-1991.6770433589195,-2071.206902735765,-79.5298593768457,0.17572842361445273,-4.576519144494995,0.0
2272,317,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,QQQ,-4979.1926083972985,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,361.574486,-13.770862716229647,-117.69814523675504,9958.385216794597,-4979.1926083972985,-5505.144150104451,-525.9515417071525,1.4546146425474074,-15.225477358777054,0.0
2281,318,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SWN,199.16770433589195,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,6.747053,29.519214438643353,41.56562210126598,9958.385216794597,199.16770433589195,0.0,-199.16770433589195,29.519214438643353,0.0,0.0
2288,319,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,MUFG,199.16770433589195,2022-03-25 21:36:54,2022-03-25 13:30:00,2022-03-28 13:00:00,2022-03-28,6.39973,31.121266730923328,-10.800728982767128,9958.385216794597,199.16770433589195,0.0,-199.16770433589195,31.121266730923328,0.0,0.0
2296,320,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,INTC,197.26257732205318,2022-03-30 13:08:02,2022-03-30 13:30:00,2022-03-30 14:00:00,2022-03-30,52.308809,3.7711158233798288,-19.30523942544729,9863.12886610266,197.26257732205318,305.6552868871216,108.3927095650684,-2.07216932744671,5.843285150826539,0.0
2304,321,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SNOW,0.0,2022-03-30 13:08:02,2022-03-30 13:30:00,2022-03-30 14:00:00,2022-03-30,241.814423,0.0,-0.0,9863.12886610266,0.0,239.51259917574245,239.51259917574245,-0.990481031711423,0.990481031711423,0.0
2311,322,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,PYPL,0.0,2022-03-30 13:08:02,2022-03-30 13:30:00,2022-03-30 14:00:00,2022-03-30,121.888742,0.0,0.0,9863.12886610266,0.0,246.51293247109203,246.51293247109203,-2.022442174939274,2.022442174939274,0.0
2317,323,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,IYY,-1479.469329915399,2022-03-30 13:08:02,2022-03-30 13:30:00,2022-03-30 14:00:00,2022-03-30,113.36,-13.051070306240288,134.29551345121263,9863.12886610266,-1479.469329915399,-1517.0433813507912,-37.57405143539222,0.3314577578986611,-13.382528064138949,0.0
2321,324,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SPY,-1479.469329915399,2022-03-30 13:08:02,2022-03-30 13:30:00,2022-03-30 14:00:00,2022-03-30,460.435203,-3.2131976883518156,53.6162327800513,9863.12886610266,-1479.469329915399,-2026.2789689291485,-546.8096390137496,1.187593032528726,-4.400790720880542,0.0
2330,325,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,QQQ,-5917.877319661596,2022-03-30 13:08:02,2022-03-30 13:30:00,2022-03-30 14:00:00,2022-03-30,370.121383,-15.989017634416427,395.7273230448538,9863.12886610266,-5917.877319661596,-5096.890753634053,820.9865660275427,-2.2181549181867797,-13.770862716229647,0.0
2338,326,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ET,197.26257732205318,2022-03-30 13:08:02,2022-03-30 13:30:00,2022-03-30 14:00:00,2022-03-30,11.323733,17.42027804100054,-2.576546223654211,9863.12886610266,197.26257732205318,0.0,-197.26257732205318,17.42027804100054,0.0,0.0
2345,327,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,REET,-986.312886610266,2022-03-30 13:08:02,2022-03-30 13:30:00,2022-03-30 14:00:00,2022-03-30,29.627128,-33.29087067130725,18.638060399684687,9863.12886610266,-986.312886610266,0.0,986.312886610266,-33.29087067130725,0.0,0.0
2355,328,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,MJ,493.156443305133,2022-03-30 18:19:07,2022-03-30 13:30:00,2022-03-30 19:00:00,2022-03-30,10.639178,46.35287080497507,-49.29256987142654,9863.12886610266,493.156443305133,478.62159131537743,-14.534851989755566,1.366163061634608,44.98670774334046,0.0
2362,329,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ARKF,295.89386598307976,2022-03-30 18:19:07,2022-03-30 13:30:00,2022-03-30 19:00:00,2022-03-30,30.295056,9.767067800867567,-30.44596235127118,9863.12886610266,295.89386598307976,409.37659737882194,113.48273139574218,-3.745915881315492,13.512983682183059,0.0
2366,330,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,XLY,-1467.2854917119669,2022-04-08 15:32:17,2022-04-08 13:30:00,2022-04-08 16:00:00,2022-04-08,181.043309,-8.104610437229509,10.74394166299683,9781.903278079779,-1467.2854917119669,0.0,1467.2854917119669,-8.104610437229509,0.0,0.0
2371,331,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,TBT,607.9422219785262,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,23.221185,26.18049948693515,0.0,9649.876539341685,607.9422219785262,634.0504145718442,26.108192593317995,-1.1243264541976645,27.304825941132815,0.0
2378,332,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,BABA,559.6928392818177,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,100.947379,5.544401893602583,-85.58010534372843,9649.876539341685,559.6928392818177,609.5263362293068,49.83349694748915,-0.49365815577528915,6.038060049377872,0.0
2385,333,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,URA,540.3930862031343,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,27.364392,19.748039211071614,-159.8028118793244,9649.876539341685,540.3930862031343,533.8672023693231,-6.5258838338112355,0.238480863518226,19.509558347553387,0.0
2392,334,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,KWEB,530.7432096637926,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,28.561369,18.582554977101857,-66.7434644402411,9649.876539341685,530.7432096637926,584.9650909067935,54.221881243000894,-1.8984342537292556,20.480989230831113,0.0
2399,335,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GDXJ,521.0933331244511,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,48.872718,10.662254002825279,0.0,9649.876539341685,521.0933331244511,518.349186034508,-2.7441470899431124,0.056148853639429515,10.606105149185849,0.0
2419,336,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ETHUSD,511.4434565851093,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,3036.363656,0.1684394606602778,-122.6886015444368,9649.876539341685,394.52112276932064,482.6653636755025,-28.778092909606812,0.009477814968816374,0.15896164569146143,0.0
2430,337,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,EWZ,511.4434565851093,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,38.206128,13.386424727078056,-89.39985873804392,9649.876539341685,511.4434565851093,569.6725842954133,58.229127710304056,-1.5240782240562052,14.910502951134262,0.0
2437,338,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,FXI,501.79358004576767,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,31.825318,15.767119123389989,20.216269030509096,9649.876539341685,501.79358004576767,485.8778397410193,-15.915740304748397,0.5000968192917474,15.267022304098242,0.0
2445,339,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,CRON,501.79358004576767,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,3.517718,142.64747203890923,-75.98274510371743,9649.876539341685,501.79358004576767,567.0540596974598,65.26047965169215,-18.55193612782268,161.1994081667319,0.0
2464,340,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,BTCUSD,492.14370350642594,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,39980.942494,0.012309457276558265,-106.4812212015284,9649.876539341685,381.7194741500874,455.672697517754,-36.47100598867195,0.0009122097607915372,0.011397247515766729,0.0
2475,341,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,BILL,472.8439504277426,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,210.714179,2.244006324926727,-227.99161707817464,9649.876539341685,472.8439504277426,557.5253715049602,84.68142107721758,-0.4018781340633825,2.6458844589901096,0.0
2482,342,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,MJ,453.54419734905923,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,9.575758,47.36379066274014,-72.52443090239164,9649.876539341685,453.54419734905923,443.8638734337065,-9.680323915352744,1.0109198577650713,46.35287080497507,0.0
2489,343,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SLV,453.54419734905923,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,23.430402,19.35708134026293,-66.4979428835641,9649.876539341685,453.54419734905923,505.5017042289127,51.95750687985344,-2.2175251999455,21.57460654020843,0.0
2497,344,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,BIDU,434.2444442703758,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,134.092623,3.2383917515758927,-54.25202246887283,9649.876539341685,434.2444442703758,479.93174097192787,45.68729670155204,-0.34071446795064964,3.579106219526542,0.0
2505,345,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,MSFT,385.99506157366744,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,288.270674,1.339002182281183,-22.72826321210623,9649.876539341685,385.9950615736675,372.01465698956235,-13.980404584105088,0.048497491576632204,1.2905046907045508,0.0
2512,346,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SBSW,385.99506157366744,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,17.106095,22.564767796137424,-162.07363347823326,9649.876539341685,385.9950615736674,370.0766031051123,-15.918458468555116,0.9305723175602097,21.634195478577215,0.0
2519,347,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GOOG,376.3451850343257,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,2625.377068,0.14334900293808986,-49.29566748914993,9649.876539341685,376.3451850343257,370.22181681006134,-6.123368224264368,0.002332376670345918,0.14101662626774394,0.0
2526,348,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,AMZN,376.3451850343257,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,3084.569528,0.12200898103222321,-103.43289978832348,9649.876539341685,376.3451850343257,368.2749626623315,-8.070222371994191,0.002616320461813948,0.11939266057040926,0.0
2533,349,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SILJ,357.0454319556424,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,14.685225,24.31324218427994,-100.43080674357392,9649.876539341685,357.0454319556424,364.4314321171653,7.3860001615228725,-0.5029545111854175,24.816196695465358,0.0
2540,350,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SUI,318.44592579827565,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,183.029995,1.739856496189467,-38.57749533827933,9649.876539341685,318.44592579827565,312.0872462756105,-6.35867952266517,0.03474118830995526,1.7051153078795116,0.0
2547,351,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GDX,318.44592579827565,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,39.946658,7.971778910723286,0.0,9649.876539341685,318.44592579827565,315.14431324819213,-3.3016125500835187,0.08265053236952935,7.889128378353757,0.0
2554,352,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,CRWD,308.7960492589339,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,231.545608,1.3336294820108785,-104.34041806128025,9649.876539341685,308.7960492589339,302.5560657039466,-6.239983554987305,0.026949263295839777,1.3066802187150388,0.0
2562,354,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GDDY,299.14617271959224,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,83.247517,3.5934545978061094,0.0,9649.876539341685,260.86545304771437,293.823993516885,-5.322179202707218,0.06393198733731864,3.5295226104687907,0.0
2569,355,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,WDAY,289.49629618025057,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,232.19052,1.2468049779993196,-61.109376842780506,9649.876539341685,289.49629618025057,288.1751608353636,-1.3211353448869545,0.005689876334688232,1.2411151016646313,0.0
2576,356,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,NOAH,279.84641964090883,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,22.351142,12.520452853859048,-68.69588103009845,9649.876539341685,279.84641964090883,290.4364558861649,10.590036245256044,-0.4738029155403355,12.994255769399384,0.0
2583,357,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ARKF,270.19654310156716,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,27.17785,9.941792419251971,-88.62185343426627,9649.876539341685,270.19654310156716,265.4479036318086,-4.7486394697585865,0.17472461838440445,9.767067800867567,0.0
2591,358,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,BLDR,270.19654310156716,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,63.044066,4.285836245104609,-24.406521664143508,9649.876539341685,270.19654310156716,277.0504524766559,6.853909375088733,-0.1087161696564548,4.394552414761064,0.0
2598,359,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,LITE,260.54666656222554,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,89.156484,2.922352417601232,-37.6668169268224,9649.876539341685,260.54666656222554,242.9968009196958,-17.54986564252974,0.19684340224239594,2.7255090153588357,0.0
2605,360,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,COPX,250.89679002288383,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,45.063333,5.567648314492934,-53.024389546803775,9649.876539341685,250.89679002288386,246.00804160089692,-4.888748421986918,0.10848617038573063,5.459162144107204,0.0
2612,361,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,HDB,241.24691348354213,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,61.453416,3.925687605120961,-33.0289257675018,9649.876539341685,241.24691348354213,243.2735773911547,2.0266639076125728,-0.03297886496029078,3.9586664700812517,0.0
2619,362,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,WTW,241.24691348354213,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,239.593908,1.0068991966337564,0.0,9649.876539341685,200.2999912902206,0.0,-241.24691348354213,1.0068991966337564,0.0,0.0
2626,363,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,TCOM,241.24691348354213,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,22.753512,10.602623167955002,-25.818511292026244,9649.876539341685,241.24691348354213,259.4077721631383,18.160858679596174,-0.7981562881192219,11.400779456074224,0.0
2633,364,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SWN,241.24691348354213,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,8.15514,29.58219153607935,-44.634853041681026,9649.876539341685,241.24691348354213,240.73332643715793,-0.5135870463842025,0.06297709743599773,29.519214438643353,0.0
2640,365,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,FIVN,241.24691348354213,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,116.079545,2.078289620135418,-33.67827802781851,9649.876539341685,241.24691348354213,230.42710380334665,-10.819809680195476,0.09321030402208655,1.9850793161133313,0.0
2647,366,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,IFF,221.94716040485875,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,126.159287,1.7592613725286728,8.416320480268151,9649.876539341685,221.94716040485875,203.30036409344143,-18.64679631141732,0.14780359619040426,1.6114577763382685,0.0
2654,367,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GDS,221.94716040485875,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,36.85709,6.0218308174861,-51.839243727531596,9649.876539341685,221.94716040485875,210.54651970365526,-11.400640701203486,0.3093201525460498,5.71251066494005,0.0
2661,368,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,CCJ,221.94716040485875,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,31.006122,7.1581721959572615,-33.18439868710556,9649.876539341685,221.94716040485875,220.36517904604273,-1.581981358816023,0.05102158079672211,7.107150615160539,0.0
2668,369,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,CNHI,221.94716040485875,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,15.51286,14.307301194290334,-16.978002186324925,9649.876539341685,221.94716040485875,200.90329984802543,-21.043860556833323,1.3565429299841114,12.950758264306222,0.0
2675,370,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,FOUR,212.2972838655171,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,60.16122,3.528806162267273,-48.71797447099872,9649.876539341685,212.2972838655171,202.39570629715263,-9.901577568364473,0.16458405544908286,3.36422210681819,0.0
2682,371,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ET,212.2972838655171,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,11.175828,18.996112311814134,0.0,9649.876539341685,181.4912125449989,194.68603109839896,-17.611252767118145,1.575834270813594,17.42027804100054,0.0
2689,372,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,WIX,212.2972838655171,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,98.435898,2.156705919069455,0.0,9649.876539341685,141.1343220478964,199.35851310305154,-12.938770762465566,0.13144361991258074,2.025262299156874,0.0
2696,373,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,DLTR,212.2972838655171,2022-04-12 13:30:55,2022-04-12 13:30:00,2022-04-12 14:00:00,2022-04-12,166.712126,1.2734363657837169,-8.24753541976212,9649.876539341685,212.2972838655171,228.98500387520667,16.68772000968957,-0.10009901745053368,1.3735353832342505,0.0
